### ChExMix output
#Condition	Name	Index	TotalSigCount	SigCtrlScaling	SignalFraction
#Condition	SAMPLE	0	4541691.0	1.130	0.587
#Replicate	ParentCond	Name	Index	SigCount	CtrlCount	SigCtrlScaling	SignalFraction
#Replicate	SAMPLE	SAMPLE:1	0	4541691.0	5052701.0	1.1297	0.587
#
#Point	SAMPLE_Sig	SAMPLE_Ctrl	SAMPLE_log2Fold	SAMPLE_log2Q	ActiveConds
chrec2:2538770	4030.1	189.5	4.235	-Infinity	1
chrec2:1744648	4014.2	146.3	4.602	-Infinity	1
chrec2:4372841	4011.6	162.8	4.447	-Infinity	1
chrec2:457923	4002.7	446.2	2.989	-Infinity	1
chrec2:3822754	3995.8	210.5	4.071	-Infinity	1
chrec2:1997859	3993.4	464.6	2.928	-Infinity	1
chrec2:4281810	3966.9	156.8	4.485	-Infinity	1
chrec2:3967997	3964.4	195.9	4.163	-Infinity	1
chrec2:3404627	3920.4	327.6	3.405	-Infinity	1
chrec2:2023304	3899.2	317.0	3.445	-Infinity	1
chrec2:4281705	3895.0	144.8	4.574	-Infinity	1
chrec2:3932361	3840.0	169.8	4.323	-Infinity	1
chrec2:4005184	3786.8	233.1	3.846	-Infinity	1
chrec2:1928429	3776.4	242.8	3.783	-Infinity	1
chrec2:3068610	3728.6	365.0	3.177	-Infinity	1
chrec2:4642674	3641.6	163.6	4.300	-Infinity	1
chrec2:2182013	3591.9	54.2	5.873	-Infinity	1
chrec2:3562948	3570.6	72.7	5.442	-Infinity	1
chrec2:4409275	3570.3	735.1	2.104	-Infinity	1
chrec2:2875991	3555.4	158.0	4.316	-Infinity	1
chrec2:4042575	3535.8	371.4	3.075	-Infinity	1
chrec2:4371875	3520.3	239.9	3.699	-Infinity	1
chrec2:2968296	3509.9	147.4	4.398	-Infinity	1
chrec2:1990469	3414.2	382.6	2.982	-Infinity	1
chrec2:4595987	3372.8	142.7	4.387	-Infinity	1
chrec2:4355142	3360.9	198.8	3.903	-Infinity	1
chrec2:2273042	3344.0	726.9	2.026	-Infinity	1
chrec2:2418762	3343.3	401.9	2.880	-Infinity	1
chrec2:3913635	3342.3	216.2	3.775	-Infinity	1
chrec2:3217997	3327.6	78.8	5.225	-Infinity	1
chrec2:4375118	3309.8	235.3	3.638	-Infinity	1
chrec2:3332002	3257.7	740.1	1.962	-Infinity	1
chrec2:2272655	3251.2	240.6	3.580	-Infinity	1
chrec2:4026563	3247.7	264.9	3.440	-Infinity	1
chrec2:3491060	3244.2	137.0	4.390	-Infinity	1
chrec2:4014684	3197.4	201.3	3.814	-Infinity	1
chrec2:2797649	3190.9	235.2	3.586	-Infinity	1
chrec2:4540269	3145.3	135.7	4.359	-Infinity	1
chrec2:2422606	3141.1	172.7	4.009	-Infinity	1
chrec2:3146456	3109.8	64.3	5.420	-Infinity	1
chrec2:89487	3105.8	537.9	2.354	-Infinity	1
chrec2:4483328	3098.9	230.9	3.571	-Infinity	1
chrec2:4585646	3084.4	91.6	4.897	-Infinity	1
chrec2:3797002	3041.8	163.4	4.042	-Infinity	1
chrec2:3109337	3014.4	355.8	2.907	-Infinity	1
chrec2:2874053	3009.8	146.2	4.188	-Infinity	1
chrec2:232503	3008.9	193.5	3.783	-Infinity	1
chrec2:2813506	2998.4	421.5	2.655	-Infinity	1
chrec2:196945	2997.7	629.1	2.077	-Infinity	1
chrec2:1766893	2996.7	149.3	4.152	-Infinity	1
chrec2:4028961	2987.5	272.1	3.281	-Infinity	1
chrec2:4348777	2976.1	149.4	4.140	-Infinity	1
chrec2:1394676	2933.1	99.4	4.707	-Infinity	1
chrec2:3618165	2926.4	194.2	3.738	-Infinity	1
chrec2:1620727	2922.2	610.3	2.084	-Infinity	1
chrec2:1052553	2915.4	305.6	3.078	-Infinity	1
chrec2:4446050	2894.5	408.1	2.651	-Infinity	1
chrec2:3409976	2885.7	150.5	4.085	-Infinity	1
chrec2:1603007	2875.7	72.2	5.140	-Infinity	1
chrec2:4117579	2875.1	303.4	3.068	-Infinity	1
chrec2:1698878	2864.5	94.8	4.742	-Infinity	1
chrec2:176575	2858.8	410.8	2.623	-Infinity	1
chrec2:3698477	2858.4	234.6	3.431	-Infinity	1
chrec2:3868353	2854.2	169.3	3.900	-Infinity	1
chrec2:2489701	2854.2	240.0	3.396	-Infinity	1
chrec2:167356	2843.2	212.1	3.569	-Infinity	1
chrec2:3473032	2811.1	362.1	2.781	-Infinity	1
chrec2:3983277	2793.1	167.6	3.883	-Infinity	1
chrec2:2536897	2791.6	466.5	2.405	-Infinity	1
chrec2:4100351	2787.4	202.6	3.606	-Infinity	1
chrec2:2319114	2774.3	392.9	2.644	-Infinity	1
chrec2:1016087	2765.4	125.9	4.281	-Infinity	1
chrec2:2461413	2757.7	57.8	5.400	-Infinity	1
chrec2:1006263	2753.9	331.5	2.879	-Infinity	1
chrec2:1167447	2747.4	144.8	4.070	-Infinity	1
chrec2:1493288	2742.5	116.4	4.382	-Infinity	1
chrec2:4222513	2742.4	195.3	3.635	-Infinity	1
chrec2:2586454	2720.3	129.2	4.221	-Infinity	1
chrec2:1714422	2715.5	262.1	3.197	-Infinity	1
chrec2:121747	2714.0	225.3	3.415	-Infinity	1
chrec2:2418884	2669.0	278.9	3.082	-Infinity	1
chrec2:3655939	2656.0	282.8	3.055	-Infinity	1
chrec2:4454606	2655.7	125.7	4.225	-Infinity	1
chrec2:4536369	2650.5	114.6	4.356	-Infinity	1
chrec2:579595	2645.5	116.7	4.327	-Infinity	1
chrec2:2410204	2641.1	70.2	5.058	-Infinity	1
chrec2:3366780	2627.9	192.5	3.595	-Infinity	1
chrec2:643365	2618.4	197.3	3.554	-Infinity	1
chrec2:3464543	2616.4	208.6	3.473	-Infinity	1
chrec2:2001062	2615.3	440.2	2.395	-Infinity	1
chrec2:2742165	2611.7	293.7	2.977	-Infinity	1
chrec2:4279491	2611.0	113.9	4.343	-Infinity	1
chrec2:4313045	2608.1	81.1	4.831	-Infinity	1
chrec2:3111883	2605.3	163.0	3.822	-Infinity	1
chrec2:4243840	2598.5	124.6	4.207	-Infinity	1
chrec2:3121438	2596.4	87.1	4.722	-Infinity	1
chrec2:562488	2595.8	153.5	3.904	-Infinity	1
chrec2:3161455	2587.4	292.6	2.969	-Infinity	1
chrec2:4201713	2578.4	377.0	2.598	-Infinity	1
chrec2:2978868	2577.4	96.7	4.560	-Infinity	1
chrec2:3626539	2570.7	236.0	3.270	-Infinity	1
chrec2:2044940	2565.5	361.2	2.652	-Infinity	1
chrec2:2666791	2561.6	142.9	3.988	-Infinity	1
chrec2:2751115	2549.8	182.2	3.631	-Infinity	1
chrec2:3822452	2546.7	140.3	4.007	-Infinity	1
chrec2:966909	2542.8	284.0	2.986	-Infinity	1
chrec2:3535181	2529.6	72.0	4.959	-Infinity	1
chrec2:813390	2527.0	68.7	5.025	-Infinity	1
chrec2:2539638	2516.9	370.8	2.587	-Infinity	1
chrec2:3529270	2511.2	340.4	2.707	-Infinity	1
chrec2:1346575	2501.2	92.8	4.576	-Infinity	1
chrec2:1311880	2500.7	92.6	4.579	-Infinity	1
chrec2:3806935	2499.1	168.3	3.716	-Infinity	1
chrec2:186433	2492.9	131.2	4.072	-Infinity	1
chrec2:2481901	2479.5	413.0	2.410	-Infinity	1
chrec2:4218897	2462.9	151.0	3.852	-Infinity	1
chrec2:4371572	2448.3	243.9	3.151	-Infinity	1
chrec2:4387229	2446.9	220.5	3.296	-Infinity	1
chrec2:3045054	2443.7	148.4	3.865	-Infinity	1
chrec2:661133	2427.1	126.4	4.087	-Infinity	1
chrec2:3538980	2423.7	162.3	3.725	-Infinity	1
chrec2:813423	2417.4	51.5	5.376	-Infinity	1
chrec2:1961743	2416.7	219.7	3.284	-Infinity	1
chrec2:1273542	2414.0	98.3	4.443	-Infinity	1
chrec2:3698839	2408.4	218.6	3.286	-Infinity	1
chrec2:842572	2407.5	83.1	4.681	-Infinity	1
chrec2:4510556	2405.9	103.8	4.359	-Infinity	1
chrec2:2888746	2396.0	118.2	4.165	-Infinity	1
chrec2:2959104	2392.2	167.4	3.661	-Infinity	1
chrec2:2880543	2388.1	106.1	4.316	-Infinity	1
chrec2:2669845	2383.8	139.1	3.923	-Infinity	1
chrec2:4235122	2373.3	352.2	2.577	-Infinity	1
chrec2:922922	2355.6	168.9	3.626	-Infinity	1
chrec2:2722180	2345.0	283.4	2.873	-Infinity	1
chrec2:3159824	2335.6	313.8	2.720	-Infinity	1
chrec2:3639114	2331.9	271.4	2.927	-Infinity	1
chrec2:2653552	2328.4	180.5	3.513	-Infinity	1
chrec2:418813	2323.9	298.6	2.784	-Infinity	1
chrec2:4446753	2301.2	229.1	3.153	-Infinity	1
chrec2:2956084	2299.7	149.6	3.766	-Infinity	1
chrec2:4132607	2294.2	171.9	3.562	-Infinity	1
chrec2:3805180	2283.2	124.7	4.019	-Infinity	1
chrec2:3625671	2268.6	250.6	3.002	-Infinity	1
chrec2:4184313	2262.3	115.8	4.113	-Infinity	1
chrec2:1065593	2262.3	60.8	5.041	-Infinity	1
chrec2:4461265	2249.8	191.6	3.378	-Infinity	1
chrec2:1638543	2231.6	54.6	5.178	-Infinity	1
chrec2:4573441	2227.4	112.2	4.136	-Infinity	1
chrec2:1988581	2221.5	210.9	3.221	-Infinity	1
chrec2:3049371	2217.3	298.4	2.717	-Infinity	1
chrec2:3965655	2208.0	112.8	4.115	-Infinity	1
chrec2:2738917	2188.5	157.1	3.624	-Infinity	1
chrec2:1064356	2180.7	98.2	4.297	-Infinity	1
chrec2:3736318	2156.5	165.4	3.529	-Infinity	1
chrec2:2577469	2155.9	182.8	3.384	-Infinity	1
chrec2:878467	2153.1	128.7	3.888	-Infinity	1
chrec2:3847717	2149.6	146.8	3.696	-Infinity	1
chrec2:2978822	2142.8	90.5	4.390	-Infinity	1
chrec2:1917844	2138.7	204.6	3.210	-Infinity	1
chrec2:246527	2129.3	198.7	3.246	-Infinity	1
chrec2:3999265	2122.9	145.9	3.687	-Infinity	1
chrec2:978140	2121.7	167.2	3.490	-Infinity	1
chrec2:1510936	2115.9	67.0	4.805	-Infinity	1
chrec2:2766619	2112.9	87.1	4.424	-Infinity	1
chrec2:641285	2112.2	114.6	4.029	-Infinity	1
chrec2:3498956	2095.2	127.4	3.863	-Infinity	1
chrec2:1104435	2082.7	69.7	4.726	-Infinity	1
chrec2:2883927	2082.1	158.9	3.536	-Infinity	1
chrec2:1698104	2074.7	75.8	4.598	-Infinity	1
chrec2:2763984	2071.4	143.4	3.677	-Infinity	1
chrec2:4243671	2069.2	98.7	4.214	-Infinity	1
chrec2:4461303	2065.2	167.9	3.445	-Infinity	1
chrec2:4577933	2050.4	82.9	4.453	-Infinity	1
chrec2:2940569	2047.6	201.1	3.172	-Infinity	1
chrec2:3409958	2047.0	97.7	4.214	-Infinity	1
chrec2:4300661	2044.8	102.9	4.137	-Infinity	1
chrec2:3068774	2042.2	144.1	3.649	-Infinity	1
chrec2:1776098	2041.9	58.7	4.945	-Infinity	1
chrec2:4119367	2030.5	160.9	3.482	-Infinity	1
chrec2:2787588	2028.9	78.0	4.524	-Infinity	1
chrec2:1699029	2019.0	65.8	4.762	-Infinity	1
chrec2:894294	2018.2	89.4	4.321	-Infinity	1
chrec2:81253	2007.2	135.4	3.714	-Infinity	1
chrec2:3738738	1993.5	96.0	4.200	-Infinity	1
chrec2:2530986	1990.4	104.4	4.077	-Infinity	1
chrec2:4330464	1990.2	146.9	3.584	-Infinity	1
chrec2:656657	1986.4	40.9	5.426	-Infinity	1
chrec2:3613109	1976.6	202.5	3.111	-Infinity	1
chrec2:183975	1976.0	163.1	3.423	-Infinity	1
chrec2:1458265	1973.6	61.9	4.818	-Infinity	1
chrec2:724211	1963.7	115.7	3.909	-Infinity	1
chrec2:3004405	1962.9	133.9	3.697	-Infinity	1
chrec2:2462410	1958.6	86.7	4.321	-Infinity	1
chrec2:251090	1958.1	135.5	3.677	-Infinity	1
chrec2:4467664	1951.0	76.4	4.498	-Infinity	1
chrec2:3183710	1948.0	170.9	3.335	-Infinity	1
chrec2:3088905	1944.3	178.2	3.272	-Infinity	1
chrec2:2838189	1942.5	114.1	3.914	-Infinity	1
chrec2:1251282	1939.0	86.4	4.313	-Infinity	1
chrec2:813797	1926.7	98.1	4.120	-Infinity	1
chrec2:2318793	1925.1	213.3	2.998	-Infinity	1
chrec2:2926380	1917.6	159.7	3.410	-Infinity	1
chrec2:1057702	1908.4	113.5	3.896	-Infinity	1
chrec2:2466729	1905.8	128.6	3.713	-Infinity	1
chrec2:2078275	1903.0	189.0	3.156	-Infinity	1
chrec2:121383	1902.4	148.4	3.505	-Infinity	1
chrec2:2116775	1889.1	109.0	3.940	-Infinity	1
chrec2:3324273	1885.6	197.3	3.081	-Infinity	1
chrec2:987856	1882.2	77.2	4.432	-Infinity	1
chrec2:1871833	1878.4	74.4	4.481	-Infinity	1
chrec2:4426149	1876.7	111.8	3.893	-Infinity	1
chrec2:923085	1863.0	78.4	4.394	-Infinity	1
chrec2:4537027	1844.3	104.7	3.962	-Infinity	1
chrec2:1046074	1834.1	103.1	3.977	-Infinity	1
chrec2:3783981	1827.9	84.3	4.262	-Infinity	1
chrec2:4568023	1825.0	155.7	3.375	-Infinity	1
chrec2:3409992	1821.9	103.9	3.957	-Infinity	1
chrec2:1252038	1816.8	77.1	4.382	-Infinity	1
chrec2:1960137	1806.1	94.2	4.085	-Infinity	1
chrec2:3863866	1787.2	99.2	3.995	-Infinity	1
chrec2:4107856	1781.2	159.4	3.307	-Infinity	1
chrec2:4373076	1771.4	95.5	4.037	-Infinity	1
chrec2:3562848	1764.1	49.2	4.990	-Infinity	1
chrec2:2463370	1761.3	126.9	3.619	-Infinity	1
chrec2:1810889	1757.9	94.4	4.043	-Infinity	1
chrec2:3276820	1755.3	100.5	3.950	-Infinity	1
chrec2:836722	1751.9	119.2	3.702	-Infinity	1
chrec2:3218040	1718.7	40.6	5.228	-Infinity	1
chrec2:3985536	1712.4	144.4	3.392	-Infinity	1
chrec2:2771939	1700.7	122.9	3.614	-Infinity	1
chrec2:3250950	1698.4	139.5	3.430	-Infinity	1
chrec2:2116988	1658.9	76.9	4.255	-Infinity	1
chrec2:4585315	1652.5	75.7	4.271	-Infinity	1
chrec2:3765198	1650.5	42.3	5.112	-Infinity	1
chrec2:1346409	1648.0	90.5	4.011	-Infinity	1
chrec2:4314007	1617.8	88.8	4.011	-Infinity	1
chrec2:2186421	1613.7	84.2	4.085	-Infinity	1
chrec2:4143465	1608.8	90.9	3.970	-Infinity	1
chrec2:770929	1608.3	109.5	3.701	-Infinity	1
chrec2:748975	1606.6	77.1	4.206	-Infinity	1
chrec2:2603369	1604.9	81.6	4.121	-Infinity	1
chrec2:3776485	1603.8	77.3	4.199	-Infinity	1
chrec2:1362808	1590.8	49.0	4.846	-Infinity	1
chrec2:3897762	1589.1	67.5	4.381	-Infinity	1
chrec2:1187445	1582.8	56.9	4.621	-Infinity	1
chrec2:1394098	1571.2	90.7	3.939	-Infinity	1
chrec2:1939288	1566.1	69.8	4.312	-Infinity	1
chrec2:1360893	1554.9	97.4	3.820	-Infinity	1
chrec2:2262883	1537.8	54.6	4.641	-Infinity	1
chrec2:4247064	1536.1	92.1	3.884	-Infinity	1
chrec2:3932342	1532.1	69.7	4.282	-Infinity	1
chrec2:4544631	1460.0	51.5	4.650	-Infinity	1
chrec2:1220440	1437.0	54.1	4.557	-Infinity	1
chrec2:1698988	1405.1	46.1	4.754	-Infinity	1
chrec2:4546650	1356.1	49.3	4.605	-Infinity	1
chrec2:1532257	1332.3	34.2	5.109	-Infinity	1
chrec2:1448174	1461.9	76.1	4.088	-1069.046	1
chrec2:2167258	1609.1	117.0	3.606	-1064.769	1
chrec2:2127266	1479.9	82.9	3.981	-1060.875	1
chrec2:3944129	2290.0	355.4	2.512	-1056.142	1
chrec2:96033	1815.2	185.4	3.115	-1052.726	1
chrec2:2796219	1671.2	140.6	3.396	-1052.160	1
chrec2:3821748	1394.4	63.0	4.293	-1052.060	1
chrec2:3126740	1511.7	95.4	3.810	-1048.189	1
chrec2:2538763	1427.8	73.3	4.108	-1047.624	1
chrec2:3883722	1366.2	58.5	4.369	-1042.926	1
chrec2:553646	2175.8	321.2	2.584	-1037.305	1
chrec2:3158042	1900.2	221.5	2.925	-1034.093	1
chrec2:1312033	1302.3	46.4	4.634	-1032.426	1
chrec2:545518	1369.6	62.2	4.285	-1032.247	1
chrec2:970584	1458.2	85.4	3.917	-1031.844	1
chrec2:3592537	1305.3	47.5	4.604	-1031.613	1
chrec2:3072455	2664.7	527.4	2.161	-1025.208	1
chrec2:2866823	2946.0	659.2	1.984	-1014.463	1
chrec2:1639612	1344.2	61.6	4.271	-1012.426	1
chrec2:1978800	1474.7	95.8	3.769	-1011.208	1
chrec2:2494076	1518.9	109.4	3.619	-1009.538	1
chrec2:3407229	1857.1	217.4	2.919	-1009.319	1
chrec2:57873	1651.9	149.7	3.288	-1007.787	1
chrec2:4173351	1667.0	155.1	3.251	-1006.235	1
chrec2:3238190	1374.2	71.6	4.087	-1005.380	1
chrec2:3738883	1445.1	90.0	3.830	-1005.352	1
chrec2:740824	1547.1	120.3	3.509	-1002.198	1
chrec2:1269569	1574.0	128.6	3.438	-999.940	1
chrec2:2357033	1394.5	79.5	3.957	-995.789	1
chrec2:987668	1205.9	34.3	4.958	-994.845	1
chrec2:3097873	1425.7	90.0	3.810	-988.253	1
chrec2:3582855	1779.3	201.2	2.969	-983.201	1
chrec2:3932457	1350.0	71.0	4.073	-982.496	1
chrec2:2933819	1402.0	85.6	3.859	-981.226	1
chrec2:1900050	1671.8	167.7	3.141	-977.811	1
chrec2:2404235	1759.8	197.7	2.978	-976.072	1
chrec2:2193930	1308.0	62.1	4.220	-975.893	1
chrec2:4300629	1310.4	65.3	4.151	-968.931	1
chrec2:1241821	1625.2	158.8	3.180	-961.098	1
chrec2:4313000	1211.3	43.9	4.610	-957.776	1
chrec2:1105332	1281.3	60.7	4.224	-957.512	1
chrec2:2425542	1540.4	134.0	3.347	-955.396	1
chrec2:3746695	1468.0	114.4	3.506	-948.617	1
chrec2:471651	1549.6	139.0	3.303	-948.454	1
chrec2:3765782	1602.4	156.9	3.177	-946.254	1
chrec2:2693015	1424.7	103.5	3.607	-945.344	1
chrec2:530136	1398.6	97.1	3.673	-941.452	1
chrec2:3703784	1812.5	231.5	2.793	-940.231	1
chrec2:4112616	1836.2	241.3	2.752	-937.880	1
chrec2:3436600	1971.1	292.5	2.576	-935.845	1
chrec2:2715339	1629.7	170.8	3.078	-935.730	1
chrec2:3013227	1460.0	118.4	3.448	-931.282	1
chrec2:3943456	1907.2	271.2	2.638	-929.648	1
chrec2:3804031	2428.4	483.9	2.151	-929.180	1
chrec2:706388	1881.3	263.6	2.660	-926.729	1
chrec2:2882626	1297.6	74.3	3.951	-925.869	1
chrec2:988335	2014.0	314.8	2.502	-924.891	1
chrec2:1679980	1173.2	44.1	4.559	-922.101	1
chrec2:3188091	1361.2	92.6	3.703	-921.536	1
chrec2:2537179	1451.2	119.0	3.432	-920.901	1
chrec2:960535	1397.2	104.3	3.568	-918.819	1
chrec2:2035021	3003.0	756.8	1.812	-915.771	1
chrec2:1910885	1635.7	182.2	2.991	-912.216	1
chrec2:151039	1204.6	54.8	4.283	-910.409	1
chrec2:2245053	1242.6	64.6	4.090	-909.718	1
chrec2:4156087	1827.9	251.6	2.685	-908.563	1
chrec2:3620426	1464.6	128.3	3.337	-907.985	1
chrec2:2129386	1247.2	66.8	4.047	-903.978	1
chrec2:2388815	1345.3	94.2	3.660	-901.760	1
chrec2:2182073	1019.3	16.2	5.797	-900.944	1
chrec2:1580358	1180.1	50.8	4.363	-900.700	1
chrec2:4291042	1150.0	44.1	4.528	-900.553	1
chrec2:1766882	1246.6	68.7	4.006	-897.805	1
chrec2:3335123	1912.4	289.0	2.550	-897.397	1
chrec2:3502382	1403.5	113.8	3.448	-895.302	1
chrec2:3811637	1966.7	312.3	2.479	-894.244	1
chrec2:2545010	1482.3	140.0	3.228	-888.795	1
chrec2:3416285	1351.5	100.1	3.579	-888.089	1
chrec2:4201432	1602.0	180.9	2.971	-886.282	1
chrec2:1752857	1261.8	76.3	3.871	-884.346	1
chrec2:1483047	1156.1	50.2	4.350	-881.803	1
chrec2:4545082	1318.2	94.6	3.625	-878.705	1
chrec2:3941478	1489.4	147.3	3.162	-876.084	1
chrec2:4345279	1153.0	51.2	4.317	-875.637	1
chrec2:3192133	1538.5	163.9	3.055	-874.415	1
chrec2:1942025	1734.8	233.0	2.721	-874.031	1
chrec2:1084949	1185.9	61.8	4.087	-866.982	1
chrec2:1246330	1261.1	82.1	3.765	-866.060	1
chrec2:3350295	1479.3	147.9	3.146	-865.348	1
chrec2:4223384	1345.8	107.0	3.477	-865.278	1
chrec2:1956641	1211.0	69.0	3.957	-865.065	1
chrec2:2795030	1412.5	126.8	3.302	-864.842	1
chrec2:2394580	1275.5	87.5	3.689	-862.560	1
chrec2:4016848	1213.9	70.4	3.933	-861.756	1
chrec2:3783811	1264.9	84.9	3.721	-861.154	1
chrec2:1098338	1243.1	79.6	3.789	-859.429	1
chrec2:3348188	2040.5	361.0	2.323	-859.142	1
chrec2:1527891	1200.3	67.4	3.978	-858.120	1
chrec2:753464	1043.5	30.2	4.936	-855.543	1
chrec2:1181569	1470.1	151.8	3.099	-848.719	1
chrec2:2214839	1450.9	147.4	3.124	-844.043	1
chrec2:236282	1592.4	197.1	2.838	-841.558	1
chrec2:656018	1229.1	80.8	3.752	-840.267	1
chrec2:3897824	1200.6	74.1	3.842	-838.150	1
chrec2:642678	1297.7	102.3	3.489	-836.266	1
chrec2:2615828	1392.6	131.4	3.230	-835.764	1
chrec2:2349272	946.6	15.8	5.729	-835.737	1
chrec2:594617	1502.0	168.5	2.980	-833.676	1
chrec2:136545	2124.9	411.8	2.192	-831.504	1
chrec2:3062566	1129.3	57.4	4.124	-831.505	1
chrec2:902829	1236.3	86.4	3.663	-829.752	1
chrec2:1519129	1374.2	128.9	3.238	-827.529	1
chrec2:3102749	1714.7	248.2	2.612	-827.315	1
chrec2:1438973	1137.9	60.3	4.062	-825.321	1
chrec2:2770467	1238.8	90.1	3.605	-821.486	1
chrec2:3831285	1908.0	331.1	2.351	-813.513	1
chrec2:2765253	2813.2	745.5	1.740	-809.905	1
chrec2:4595450	1296.0	110.7	3.373	-809.099	1
chrec2:4103742	1611.0	218.8	2.704	-806.986	1
chrec2:2593611	1201.6	83.2	3.676	-806.915	1
chrec2:3606957	1233.9	93.0	3.553	-806.356	1
chrec2:1255526	1143.6	68.4	3.888	-803.464	1
chrec2:2733062	1569.7	206.2	2.752	-803.227	1
chrec2:407226	1577.6	209.4	2.738	-801.855	1
chrec2:424150	1617.4	225.4	2.667	-799.317	1
chrec2:4527445	1235.7	96.5	3.502	-796.728	1
chrec2:142874	1381.9	144.3	3.084	-795.122	1
chrec2:3737684	1354.5	135.4	3.147	-795.071	1
chrec2:1507904	1433.4	161.1	2.977	-793.818	1
chrec2:778002	1625.4	230.5	2.642	-793.663	1
chrec2:729480	1081.5	56.2	4.090	-789.753	1
chrec2:1834022	1101.1	61.7	3.982	-789.420	1
chrec2:1561481	988.9	34.1	4.681	-789.189	1
chrec2:4533340	1303.5	120.6	3.258	-788.335	1
chrec2:1509643	1136.6	72.0	3.804	-785.499	1
chrec2:852126	1417.0	159.9	2.972	-784.892	1
chrec2:1943552	1732.3	280.4	2.451	-777.958	1
chrec2:2681470	1063.5	55.7	4.078	-777.336	1
chrec2:82475	1179.8	88.5	3.561	-774.770	1
chrec2:3914875	2102.5	439.3	2.083	-771.083	1
chrec2:3287180	858.4	11.7	6.016	-768.319	1
chrec2:2641762	2218.7	493.1	1.994	-768.255	1
chrec2:2218127	1366.6	150.1	3.011	-767.192	1
chrec2:3603638	1738.1	289.4	2.410	-765.757	1
chrec2:4088695	1364.2	150.1	3.008	-764.706	1
chrec2:3582839	1365.4	150.7	3.004	-763.372	1
chrec2:2885541	1048.9	56.0	4.051	-760.496	1
chrec2:3047082	1214.8	103.9	3.372	-758.966	1
chrec2:1016026	1060.1	59.9	3.970	-758.232	1
chrec2:4101800	1286.1	127.7	3.156	-755.163	1
chrec2:3868091	1174.8	94.4	3.461	-752.043	1
chrec2:2146515	1248.0	117.3	3.235	-750.893	1
chrec2:1875753	1687.0	276.4	2.434	-749.953	1
chrec2:490560	2234.0	513.6	1.945	-749.248	1
chrec2:1809217	1214.2	108.7	3.305	-746.658	1
chrec2:3352227	1271.5	126.6	3.152	-744.793	1
chrec2:2550191	1185.9	100.4	3.386	-743.850	1
chrec2:677432	1075.8	68.8	3.791	-743.142	1
chrec2:1856427	1068.5	66.4	3.831	-741.729	1
