### ChExMix replication codes
# Codes:
#     X : Event was not called in this condition
#     S : This condition only contains a single replicate
#     D : Called in one replicate or condition as a whole, significant difference detected across some replicates (binomial P-value, same threshold as --q)
#     1 : Called in one replicate or condition as a whole, NO significant difference detected across any replicates
#    >1 : Number of replicates in which binding event is called significant
#
#BindingEvent	SAMPLE
chrec2:1988581	S
chrec2:3049371	S
chrec2:3965655	S
chrec2:2738917	S
chrec2:1064356	S
chrec2:3736318	S
chrec2:2577469	S
chrec2:878467	S
chrec2:3847717	S
chrec2:2978822	S
chrec2:1917844	S
chrec2:246527	S
chrec2:3999265	S
chrec2:978140	S
chrec2:1510936	S
chrec2:2766619	S
chrec2:641285	S
chrec2:3498956	S
chrec2:1104435	S
chrec2:2883927	S
chrec2:1698104	S
chrec2:2763984	S
chrec2:4243671	S
chrec2:4461303	S
chrec2:4577933	S
chrec2:2940569	S
chrec2:3409958	S
chrec2:4300661	S
chrec2:3068774	S
chrec2:1776098	S
chrec2:4119367	S
chrec2:2787588	S
chrec2:1699029	S
chrec2:894294	S
chrec2:81253	S
chrec2:3738738	S
chrec2:2530986	S
chrec2:4330464	S
chrec2:656657	S
chrec2:3613109	S
chrec2:183975	S
chrec2:1458265	S
chrec2:724211	S
chrec2:3004405	S
chrec2:2462410	S
chrec2:251090	S
chrec2:4467664	S
chrec2:3183710	S
chrec2:3088905	S
chrec2:2838189	S
chrec2:1251282	S
chrec2:813797	S
chrec2:2318793	S
chrec2:2926380	S
chrec2:1057702	S
chrec2:2466729	S
chrec2:2078275	S
chrec2:121383	S
chrec2:2116775	S
chrec2:3324273	S
chrec2:987856	S
chrec2:1871833	S
chrec2:4426149	S
chrec2:923085	S
chrec2:4537027	S
chrec2:1046074	S
chrec2:3783981	S
chrec2:4568023	S
chrec2:3409992	S
chrec2:1252038	S
chrec2:1960137	S
chrec2:3863866	S
chrec2:4107856	S
chrec2:4373076	S
chrec2:3562848	S
chrec2:2463370	S
chrec2:1810889	S
chrec2:3276820	S
chrec2:836722	S
chrec2:3218040	S
chrec2:3985536	S
chrec2:2771939	S
chrec2:3250950	S
chrec2:2116988	S
chrec2:4585315	S
chrec2:3765198	S
chrec2:1346409	S
chrec2:4314007	S
chrec2:2186421	S
chrec2:4143465	S
chrec2:770929	S
chrec2:748975	S
chrec2:2603369	S
chrec2:3776485	S
chrec2:1362808	S
chrec2:3897762	S
chrec2:1187445	S
chrec2:1394098	S
chrec2:1939288	S
chrec2:1360893	S
chrec2:2262883	S
chrec2:4247064	S
chrec2:3932342	S
chrec2:4544631	S
chrec2:1220440	S
chrec2:1698988	S
chrec2:4546650	S
chrec2:1532257	S
chrec2:1448174	S
chrec2:2167258	S
chrec2:2127266	S
chrec2:3944129	S
chrec2:96033	S
chrec2:2796219	S
chrec2:3821748	S
chrec2:3126740	S
chrec2:2538763	S
chrec2:3883722	S
chrec2:553646	S
chrec2:3158042	S
chrec2:1312033	S
chrec2:545518	S
chrec2:970584	S
chrec2:3592537	S
chrec2:3072455	S
chrec2:2866823	S
chrec2:1639612	S
chrec2:1978800	S
chrec2:2494076	S
chrec2:3407229	S
chrec2:57873	S
chrec2:4173351	S
chrec2:3238190	S
chrec2:3738883	S
chrec2:740824	S
chrec2:1269569	S
chrec2:2357033	S
chrec2:987668	S
chrec2:3097873	S
chrec2:3582855	S
chrec2:3932457	S
chrec2:2933819	S
chrec2:1900050	S
chrec2:2404235	S
chrec2:2193930	S
chrec2:4300629	S
chrec2:1241821	S
chrec2:4313000	S
chrec2:1105332	S
chrec2:2425542	S
chrec2:3746695	S
chrec2:471651	S
chrec2:3765782	S
chrec2:2693015	S
chrec2:530136	S
chrec2:3703784	S
chrec2:4112616	S
chrec2:3436600	S
chrec2:2715339	S
chrec2:3013227	S
chrec2:3943456	S
chrec2:3804031	S
chrec2:706388	S
chrec2:2882626	S
chrec2:988335	S
chrec2:1679980	S
chrec2:3188091	S
chrec2:2537179	S
chrec2:960535	S
chrec2:2035021	S
chrec2:1910885	S
chrec2:151039	S
chrec2:2245053	S
chrec2:4156087	S
chrec2:3620426	S
chrec2:2129386	S
chrec2:2388815	S
chrec2:2182073	S
chrec2:1580358	S
chrec2:4291042	S
chrec2:1766882	S
chrec2:3335123	S
chrec2:3502382	S
chrec2:3811637	S
chrec2:2545010	S
chrec2:3416285	S
chrec2:4201432	S
chrec2:1752857	S
chrec2:1483047	S
chrec2:4545082	S
chrec2:3941478	S
chrec2:4345279	S
chrec2:3192133	S
chrec2:1942025	S
chrec2:1084949	S
chrec2:1246330	S
chrec2:3350295	S
chrec2:4223384	S
chrec2:1956641	S
chrec2:2795030	S
chrec2:2394580	S
chrec2:4016848	S
chrec2:3783811	S
chrec2:1098338	S
chrec2:3348188	S
chrec2:1527891	S
chrec2:753464	S
chrec2:1181569	S
chrec2:2214839	S
chrec2:236282	S
chrec2:656018	S
chrec2:3897824	S
chrec2:642678	S
chrec2:2615828	S
chrec2:2349272	S
chrec2:594617	S
chrec2:136545	S
chrec2:3062566	S
chrec2:902829	S
chrec2:1519129	S
chrec2:3102749	S
chrec2:1438973	S
chrec2:2770467	S
chrec2:3831285	S
chrec2:2765253	S
chrec2:4595450	S
chrec2:4103742	S
chrec2:2593611	S
chrec2:3606957	S
chrec2:1255526	S
chrec2:2733062	S
chrec2:407226	S
chrec2:424150	S
chrec2:4527445	S
chrec2:142874	S
chrec2:3737684	S
chrec2:1507904	S
chrec2:778002	S
chrec2:729480	S
chrec2:1834022	S
chrec2:1561481	S
chrec2:4533340	S
chrec2:1509643	S
chrec2:852126	S
chrec2:1943552	S
chrec2:2681470	S
chrec2:82475	S
chrec2:3914875	S
chrec2:3287180	S
chrec2:2641762	S
chrec2:2218127	S
chrec2:3603638	S
chrec2:4088695	S
chrec2:3582839	S
chrec2:2885541	S
chrec2:3047082	S
chrec2:1016026	S
chrec2:4101800	S
chrec2:3868091	S
chrec2:2146515	S
chrec2:1875753	S
chrec2:490560	S
chrec2:1809217	S
chrec2:3352227	S
chrec2:2550191	S
chrec2:677432	S
chrec2:1856427	S
chrec2:21722	S
chrec2:1186095	S
chrec2:4250169	S
chrec2:3826512	S
chrec2:1697997	S
chrec2:749618	S
chrec2:413184	S
chrec2:4392985	S
chrec2:18939	S
chrec2:4447950	S
chrec2:2443849	S
chrec2:3721384	S
chrec2:1249129	S
chrec2:1227950	S
chrec2:4344652	S
chrec2:2132930	S
chrec2:653925	S
chrec2:4494815	S
chrec2:3813303	S
chrec2:2394514	S
chrec2:4567654	S
chrec2:987808	S
chrec2:2961446	S
chrec2:1735985	S
chrec2:4070855	S
chrec2:3362871	S
chrec2:738843	S
chrec2:2576590	S
chrec2:4146406	S
chrec2:1478130	S
chrec2:3409878	S
chrec2:553369	S
chrec2:2178911	S
chrec2:1073881	S
chrec2:2913924	S
chrec2:2802636	S
chrec2:1362778	S
chrec2:2139224	S
chrec2:2988402	S
chrec2:4486779	S
chrec2:1290168	S
chrec2:437046	S
chrec2:2937738	S
chrec2:4495084	S
chrec2:3470457	S
chrec2:1815532	S
chrec2:2237045	S
chrec2:2882408	S
chrec2:2467289	S
chrec2:901562	S
chrec2:4087728	S
chrec2:1337758	S
chrec2:1467007	S
chrec2:4138130	S
chrec2:3149493	S
chrec2:1228134	S
chrec2:3049748	S
chrec2:1027547	S
chrec2:4076379	S
chrec2:19694	S
chrec2:4341847	S
chrec2:4460981	S
chrec2:1698192	S
chrec2:2984510	S
chrec2:678485	S
chrec2:841294	S
chrec2:131343	S
chrec2:1403140	S
chrec2:3042073	S
chrec2:1399956	S
chrec2:3362990	S
chrec2:1681697	S
chrec2:3493109	S
chrec2:4200882	S
chrec2:4370780	S
chrec2:3721177	S
chrec2:4096235	S
chrec2:818569	S
chrec2:2537686	S
chrec2:3739047	S
chrec2:1754722	S
chrec2:4316375	S
chrec2:1410776	S
chrec2:2183044	S
chrec2:1823147	S
chrec2:1422288	S
chrec2:2667819	S
chrec2:2492268	S
chrec2:4148291	S
chrec2:897967	S
chrec2:988734	S
chrec2:2909609	S
chrec2:1597831	S
chrec2:2439891	S
chrec2:558358	S
chrec2:3434880	S
chrec2:3878226	S
chrec2:3523582	S
chrec2:874303	S
chrec2:1602224	S
chrec2:1823028	S
chrec2:3027113	S
chrec2:1334321	S
chrec2:3268128	S
chrec2:1090622	S
chrec2:4343071	S
chrec2:4616049	S
chrec2:104526	S
chrec2:1340404	S
chrec2:973836	S
chrec2:921429	S
chrec2:1923389	S
chrec2:3266716	S
chrec2:2846060	S
chrec2:3137334	S
chrec2:1274012	S
chrec2:764601	S
chrec2:629051	S
chrec2:948686	S
chrec2:644319	S
chrec2:3666611	S
chrec2:736593	S
chrec2:882667	S
chrec2:1468991	S
chrec2:3656238	S
chrec2:4065976	S
chrec2:4320897	S
chrec2:3787324	S
chrec2:2316658	S
chrec2:1927916	S
chrec2:3401648	S
chrec2:1074568	S
chrec2:2032107	S
chrec2:3983147	S
chrec2:3044781	S
chrec2:811959	S
chrec2:4264227	S
chrec2:1942832	S
chrec2:1263297	S
chrec2:2571373	S
chrec2:4278787	S
chrec2:4014284	S
chrec2:3614813	S
chrec2:1978063	S
chrec2:1069004	S
chrec2:2933358	S
chrec2:517427	S
chrec2:2040463	S
chrec2:1794574	S
chrec2:2933788	S
chrec2:78770	S
chrec2:1167496	S
chrec2:1545985	S
chrec2:636518	S
chrec2:1136306	S
chrec2:3091562	S
chrec2:4360747	S
chrec2:590402	S
chrec2:655769	S
chrec2:961504	S
chrec2:1894569	S
chrec2:4335043	S
chrec2:2374393	S
chrec2:680220	S
chrec2:4373454	S
chrec2:1521957	S
chrec2:3736531	S
chrec2:4078086	S
chrec2:2349101	S
chrec2:1407588	S
chrec2:3857833	S
chrec2:4541115	S
chrec2:151732	S
chrec2:3536086	S
chrec2:3478277	S
chrec2:3095932	S
chrec2:3172222	S
chrec2:3705513	S
chrec2:2918758	S
chrec2:2268017	S
chrec2:1823229	S
chrec2:792403	S
chrec2:3143060	S
chrec2:637418	S
chrec2:1471549	S
chrec2:755141	S
chrec2:1826582	S
chrec2:3676020	S
chrec2:3389723	S
chrec2:4227324	S
chrec2:2476121	S
chrec2:2735582	S
chrec2:4366843	S
chrec2:2132136	S
chrec2:3492772	S
chrec2:384269	S
chrec2:659246	S
chrec2:529267	S
chrec2:2190291	S
chrec2:1603110	S
chrec2:3149920	S
chrec2:1693676	S
chrec2:3772750	S
chrec2:2062511	S
chrec2:1970872	S
chrec2:3006500	S
chrec2:1012960	S
chrec2:2875467	S
chrec2:4302133	S
chrec2:4574287	S
chrec2:647077	S
chrec2:2934460	S
chrec2:1077226	S
chrec2:2635616	S
chrec2:1897776	S
chrec2:3095516	S
chrec2:3905731	S
chrec2:4373272	S
chrec2:3029990	S
chrec2:1906224	S
chrec2:916789	S
chrec2:1809419	S
chrec2:3446866	S
chrec2:4477098	S
chrec2:3112021	S
chrec2:231974	S
chrec2:4078558	S
chrec2:2730356	S
chrec2:848650	S
chrec2:193894	S
chrec2:3783775	S
chrec2:2035172	S
chrec2:2548431	S
chrec2:1491251	S
chrec2:3415093	S
chrec2:2289258	S
chrec2:2672259	S
chrec2:1294056	S
chrec2:41385	S
chrec2:3676975	S
chrec2:1661640	S
chrec2:3557028	S
chrec2:3742064	S
chrec2:785083	S
chrec2:3384334	S
chrec2:1748590	S
chrec2:3497554	S
chrec2:4483617	S
chrec2:487160	S
chrec2:1724933	S
chrec2:686351	S
chrec2:1897793	S
chrec2:3976039	S
chrec2:270305	S
chrec2:2376453	S
chrec2:3974300	S
chrec2:1433320	S
chrec2:3954607	S
chrec2:3009081	S
chrec2:1232235	S
chrec2:586711	S
chrec2:2299445	S
chrec2:3111434	S
chrec2:2060957	S
chrec2:3794753	S
chrec2:1976131	S
chrec2:70177	S
chrec2:1098099	S
chrec2:3765972	S
chrec2:3170284	S
chrec2:3516197	S
chrec2:2993261	S
chrec2:712445	S
chrec2:2948517	S
chrec2:3649425	S
chrec2:157019	S
chrec2:3159935	S
chrec2:538475	S
chrec2:4627458	S
chrec2:3309041	S
chrec2:3081102	S
chrec2:3902763	S
chrec2:1369687	S
chrec2:3035933	S
chrec2:1453907	S
chrec2:1519068	S
chrec2:1117991	S
chrec2:4086899	S
chrec2:516517	S
chrec2:1234703	S
chrec2:3276826	S
chrec2:1972281	S
chrec2:4546899	S
chrec2:2317877	S
chrec2:3415823	S
chrec2:3126164	S
chrec2:3379904	S
chrec2:2246763	S
chrec2:4063621	S
chrec2:1533408	S
chrec2:3218150	S
chrec2:2109294	S
chrec2:2961235	S
chrec2:539310	S
chrec2:1172225	S
chrec2:1356788	S
chrec2:751165	S
chrec2:1991423	S
chrec2:3734633	S
chrec2:2281901	S
chrec2:4367715	S
chrec2:2909700	S
chrec2:3111553	S
chrec2:3529835	S
chrec2:1810675	S
chrec2:678103	S
chrec2:902861	S
chrec2:995649	S
chrec2:1503890	S
chrec2:848607	S
chrec2:2905342	S
chrec2:4119622	S
chrec2:934218	S
chrec2:745274	S
chrec2:3215945	S
chrec2:4345781	S
chrec2:1111012	S
chrec2:3491733	S
chrec2:1816060	S
chrec2:2821068	S
chrec2:3015792	S
chrec2:3902444	S
chrec2:1410744	S
chrec2:4302953	S
chrec2:2873520	S
chrec2:3107341	S
chrec2:1875030	S
chrec2:3670972	S
chrec2:4564390	S
chrec2:3337620	S
chrec2:1109746	S
chrec2:163870	S
chrec2:3992402	S
chrec2:2500893	S
chrec2:2614136	S
chrec2:1238070	S
chrec2:4247902	S
chrec2:2059055	S
chrec2:1912044	S
chrec2:4569985	S
chrec2:2095159	S
chrec2:3135490	S
chrec2:1593091	S
chrec2:36400	S
chrec2:3921186	S
chrec2:4015710	S
chrec2:737578	S
chrec2:4485152	S
chrec2:421718	S
chrec2:1341922	S
chrec2:2023539	S
chrec2:2813	S
chrec2:4512820	S
chrec2:3070894	S
chrec2:2986329	S
chrec2:2809331	S
chrec2:4020853	S
chrec2:3991133	S
chrec2:1545929	S
chrec2:3145392	S
chrec2:936979	S
chrec2:22403	S
chrec2:1766545	S
chrec2:1564907	S
chrec2:1340290	S
chrec2:3602675	S
chrec2:243426	S
chrec2:3942699	S
chrec2:1352512	S
chrec2:2055590	S
chrec2:4272948	S
chrec2:1816219	S
chrec2:3154008	S
chrec2:1984685	S
chrec2:3263819	S
chrec2:2324458	S
chrec2:4007108	S
chrec2:1406375	S
chrec2:3306488	S
chrec2:1342133	S
chrec2:3823036	S
chrec2:4143600	S
chrec2:2892688	S
chrec2:4616621	S
chrec2:1939966	S
chrec2:4481202	S
chrec2:972140	S
chrec2:3202847	S
chrec2:896094	S
chrec2:3416052	S
chrec2:1396848	S
chrec2:3750208	S
chrec2:2506268	S
chrec2:2717679	S
chrec2:4352733	S
chrec2:115765	S
chrec2:3265009	S
chrec2:1053134	S
chrec2:3055487	S
chrec2:1984787	S
chrec2:1825170	S
chrec2:1966546	S
chrec2:1548524	S
chrec2:2875786	S
chrec2:2543705	S
chrec2:4369638	S
chrec2:528881	S
chrec2:1607796	S
chrec2:3895760	S
chrec2:1982910	S
chrec2:160761	S
chrec2:464741	S
chrec2:1158716	S
chrec2:2043912	S
chrec2:4565502	S
chrec2:268539	S
chrec2:3178412	S
chrec2:1642162	S
chrec2:694160	S
chrec2:1444721	S
chrec2:1502309	S
chrec2:3259941	S
chrec2:4076872	S
chrec2:1856597	S
chrec2:107600	S
chrec2:601790	S
chrec2:3561666	S
chrec2:1826209	S
chrec2:3896696	S
chrec2:2974179	S
chrec2:1724485	S
chrec2:3764718	S
chrec2:2366985	S
chrec2:3591436	S
chrec2:1811826	S
chrec2:3713992	S
chrec2:2501999	S
chrec2:1006989	S
chrec2:1501981	S
chrec2:1857124	S
chrec2:1697822	S
chrec2:4413818	S
chrec2:3882363	S
chrec2:3384504	S
chrec2:3178342	S
chrec2:453502	S
chrec2:4352178	S
chrec2:1046964	S
chrec2:3517288	S
chrec2:543086	S
chrec2:1743332	S
chrec2:3877862	S
chrec2:2953893	S
chrec2:730375	S
chrec2:77556	S
chrec2:2212573	S
chrec2:1587989	S
chrec2:70201	S
chrec2:149226	S
chrec2:1048300	S
chrec2:2826022	S
chrec2:3362902	S
chrec2:2132743	S
chrec2:2145297	S
chrec2:2548687	S
chrec2:3945472	S
chrec2:4045548	S
chrec2:3549986	S
chrec2:2838040	S
chrec2:1538641	S
chrec2:247714	S
chrec2:4049493	S
chrec2:3805287	S
chrec2:554581	S
chrec2:4184693	S
chrec2:717788	S
chrec2:764539	S
chrec2:1176677	S
chrec2:582968	S
chrec2:3372324	S
chrec2:2470700	S
chrec2:875321	S
chrec2:1749040	S
chrec2:4119196	S
chrec2:1632214	S
chrec2:678738	S
chrec2:2082999	S
chrec2:4023210	S
chrec2:842167	S
chrec2:2607789	S
chrec2:2779894	S
chrec2:4408212	S
chrec2:3473361	S
chrec2:1693249	S
chrec2:2044395	S
chrec2:536347	S
chrec2:4450882	S
chrec2:3812521	S
chrec2:479407	S
chrec2:1866033	S
chrec2:3525736	S
chrec2:1510968	S
chrec2:1338566	S
chrec2:1656892	S
chrec2:4579027	S
chrec2:1289919	S
chrec2:3773233	S
chrec2:2912886	S
chrec2:3166798	S
chrec2:2621337	S
chrec2:4596248	S
chrec2:3284021	S
chrec2:3676675	S
chrec2:2936472	S
chrec2:2920157	S
chrec2:1595676	S
chrec2:4524992	S
chrec2:2742645	S
chrec2:2340623	S
chrec2:36078	S
chrec2:4380273	S
chrec2:1092296	S
chrec2:2369088	S
chrec2:3413382	S
chrec2:1248394	S
chrec2:4237192	S
chrec2:2448374	S
chrec2:2674439	S
chrec2:1365040	S
chrec2:393089	S
chrec2:1437336	S
chrec2:4431609	S
chrec2:4173199	S
chrec2:3053074	S
chrec2:3108083	S
chrec2:475832	S
chrec2:3885861	S
chrec2:4272871	S
chrec2:3534983	S
chrec2:2939059	S
chrec2:1879386	S
chrec2:4042527	S
chrec2:1960782	S
chrec2:2056354	S
chrec2:2280349	S
chrec2:4048292	S
chrec2:3214189	S
chrec2:713186	S
chrec2:4289114	S
chrec2:2597098	S
chrec2:4317965	S
chrec2:948465	S
chrec2:4552339	S
chrec2:2534253	S
chrec2:2505889	S
chrec2:3251857	S
chrec2:1185167	S
chrec2:2447294	S
chrec2:1218802	S
chrec2:1324683	S
chrec2:235979	S
chrec2:2001728	S
chrec2:3965044	S
chrec2:4616758	S
chrec2:642056	S
chrec2:3419772	S
chrec2:1062221	S
chrec2:2777140	S
chrec2:894165	S
chrec2:2621154	S
chrec2:2997782	S
chrec2:2317837	S
chrec2:1777575	S
chrec2:1983329	S
chrec2:3591796	S
chrec2:1863741	S
chrec2:3158146	S
chrec2:439430	S
chrec2:3415571	S
chrec2:184779	S
chrec2:1862012	S
chrec2:1000277	S
chrec2:1252186	S
chrec2:2267007	S
chrec2:1240325	S
chrec2:3744283	S
chrec2:4049401	S
chrec2:2213558	S
chrec2:2881867	S
chrec2:2986995	S
chrec2:964635	S
chrec2:476045	S
chrec2:3156722	S
chrec2:1397497	S
chrec2:1760538	S
chrec2:1227820	S
chrec2:2217385	S
chrec2:1034161	S
chrec2:3475792	S
chrec2:4556098	S
chrec2:1063414	S
chrec2:1521785	S
chrec2:2030532	S
chrec2:2977363	S
chrec2:4219180	S
chrec2:4219933	S
chrec2:856730	S
chrec2:64981	S
chrec2:840546	S
chrec2:3697442	S
chrec2:1381778	S
chrec2:1224842	S
chrec2:2552294	S
chrec2:4285601	S
chrec2:2589725	S
chrec2:3172400	S
chrec2:643193	S
chrec2:3103103	S
chrec2:3488950	S
chrec2:217291	S
chrec2:1627051	S
chrec2:3804719	S
chrec2:4380163	S
chrec2:554051	S
chrec2:4248562	S
chrec2:1251704	S
chrec2:634431	S
chrec2:872410	S
chrec2:3008907	S
chrec2:3410132	S
chrec2:3409231	S
chrec2:1782226	S
chrec2:3526624	S
chrec2:1029436	S
chrec2:3123171	S
chrec2:2697723	S
chrec2:1525086	S
chrec2:890750	S
chrec2:165067	S
chrec2:3169265	S
chrec2:3006428	S
chrec2:3625625	S
chrec2:3776949	S
chrec2:3923182	S
chrec2:2247416	S
chrec2:99298	S
chrec2:2702281	S
chrec2:4277534	S
chrec2:667019	S
chrec2:3739758	S
chrec2:2084653	S
chrec2:4204678	S
chrec2:2827910	S
chrec2:3605638	S
chrec2:954475	S
chrec2:255942	S
chrec2:3808816	S
chrec2:4547695	S
chrec2:3125917	S
chrec2:2688641	S
chrec2:4157861	S
chrec2:700331	S
chrec2:4004254	S
chrec2:1500780	S
chrec2:3665960	S
chrec2:16425	S
chrec2:715803	S
chrec2:4404028	S
chrec2:432452	S
chrec2:3046537	S
chrec2:1294893	S
chrec2:4432633	S
chrec2:2709329	S
chrec2:4541155	S
chrec2:3858845	S
chrec2:3733803	S
chrec2:898308	S
chrec2:2650855	S
chrec2:3336414	S
chrec2:2316302	S
chrec2:155511	S
chrec2:3293213	S
chrec2:1533857	S
chrec2:1759017	S
chrec2:828134	S
chrec2:540585	S
chrec2:498767	S
chrec2:1146407	S
chrec2:608268	S
chrec2:3152476	S
chrec2:1415778	S
chrec2:3587000	S
chrec2:3621121	S
chrec2:1529955	S
chrec2:2004621	S
chrec2:2937644	S
chrec2:3659261	S
chrec2:4008747	S
chrec2:3356185	S
chrec2:2742463	S
chrec2:1501783	S
chrec2:2709030	S
chrec2:2628815	S
chrec2:3663721	S
chrec2:222437	S
chrec2:451238	S
chrec2:4064695	S
chrec2:4002881	S
chrec2:2520757	S
chrec2:1869058	S
chrec2:4112421	S
chrec2:3304229	S
chrec2:2409628	S
chrec2:2388343	S
chrec2:2578014	S
chrec2:788175	S
chrec2:1657329	S
chrec2:3287879	S
chrec2:2969934	S
chrec2:1466951	S
chrec2:3285698	S
chrec2:1936488	S
chrec2:783022	S
chrec2:550988	S
chrec2:3227071	S
chrec2:4441236	S
chrec2:452973	S
chrec2:2238754	S
chrec2:1894938	S
chrec2:2509131	S
chrec2:2663316	S
chrec2:4105397	S
chrec2:3560256	S
chrec2:4480764	S
chrec2:2624896	S
chrec2:4398348	S
chrec2:4352408	S
chrec2:1254514	S
chrec2:1954940	S
chrec2:223351	S
chrec2:1416505	S
chrec2:3153863	S
chrec2:132122	S
chrec2:3934321	S
chrec2:3566823	S
chrec2:2557807	S
chrec2:4063375	S
chrec2:3585351	S
chrec2:1838093	S
chrec2:2900084	S
chrec2:3730762	S
chrec2:3068016	S
chrec2:1864133	S
chrec2:976456	S
chrec2:1725916	S
chrec2:1529333	S
chrec2:1224182	S
chrec2:2501558	S
chrec2:739086	S
chrec2:3267198	S
chrec2:1163327	S
chrec2:1860304	S
chrec2:83952	S
chrec2:2981065	S
chrec2:3233118	S
chrec2:3630849	S
chrec2:3026448	S
chrec2:3363266	S
chrec2:3705704	S
chrec2:3656295	S
chrec2:569490	S
chrec2:3291910	S
chrec2:2327784	S
chrec2:4009311	S
chrec2:4424399	S
chrec2:7512	S
chrec2:2033336	S
chrec2:575037	S
chrec2:3710077	S
chrec2:3928073	S
chrec2:250837	S
chrec2:1958198	S
chrec2:406073	S
chrec2:2613605	S
chrec2:748419	S
chrec2:141729	S
chrec2:3368625	S
chrec2:2273323	S
chrec2:3975689	S
chrec2:2756033	S
chrec2:3915360	S
chrec2:2593495	S
chrec2:2905882	S
chrec2:2985759	S
