### ChExMix replication codes
# Codes:
#     X : Event was not called in this condition
#     S : This condition only contains a single replicate
#     D : Called in one replicate or condition as a whole, significant difference detected across some replicates (binomial P-value, same threshold as --q)
#     1 : Called in one replicate or condition as a whole, NO significant difference detected across any replicates
#    >1 : Number of replicates in which binding event is called significant
#
#BindingEvent	SAMPLE
chrec2:3985539	S
chrec2:1809217	S
chrec2:3218041	S
chrec2:4537027	S
chrec2:2040464	S
chrec2:2933818	S
chrec2:2357032	S
chrec2:1923385	S
chrec2:136546	S
chrec2:1602997	S
chrec2:4201714	S
chrec2:121748	S
chrec2:2262890	S
chrec2:3804030	S
chrec2:1698985	S
chrec2:3805188	S
chrec2:1360892	S
chrec2:3620425	S
chrec2:748975	S
chrec2:3746697	S
chrec2:1105329	S
chrec2:2669853	S
chrec2:545525	S
chrec2:3703785	S
chrec2:183974	S
chrec2:2245055	S
chrec2:4165659	S
chrec2:3721177	S
chrec2:3582839	S
chrec2:121382	S
chrec2:4568021	S
chrec2:2795034	S
chrec2:2536901	S
chrec2:852123	S
chrec2:4300627	S
chrec2:934215	S
chrec2:2127271	S
chrec2:3943453	S
chrec2:2214839	S
chrec2:4585319	S
chrec2:2771940	S
chrec2:82475	S
chrec2:413182	S
chrec2:530136	S
chrec2:2129386	S
chrec2:1483048	S
chrec2:1269568	S
chrec2:960533	S
chrec2:1527899	S
chrec2:2481906	S
chrec2:778008	S
chrec2:3897766	S
chrec2:424151	S
chrec2:770926	S
chrec2:3941480	S
chrec2:2539638	S
chrec2:2273323	S
chrec2:2537182	S
chrec2:3826513	S
chrec2:644318	S
chrec2:3502380	S
chrec2:3765782	S
chrec2:3407227	S
chrec2:2289259	S
chrec2:1942832	S
chrec2:642677	S
chrec2:2394513	S
chrec2:2062511	S
chrec2:246532	S
chrec2:3238171	S
chrec2:2095158	S
chrec2:753464	S
chrec2:1181566	S
chrec2:1187443	S
chrec2:1956643	S
chrec2:594609	S
chrec2:3250952	S
chrec2:4107858	S
chrec2:1900058	S
chrec2:2443849	S
chrec2:1312033	S
chrec2:2667822	S
chrec2:3606957	S
chrec2:3592536	S
chrec2:2317878	S
chrec2:3932456	S
chrec2:4070853	S
chrec2:902828	S
chrec2:755145	S
chrec2:3309042	S
chrec2:2635620	S
chrec2:4200884	S
chrec2:3603637	S
chrec2:3192133	S
chrec2:1255521	S
chrec2:818571	S
chrec2:970584	S
chrec2:1410743	S
chrec2:553367	S
chrec2:3883726	S
chrec2:3416286	S
chrec2:706391	S
chrec2:57873	S
chrec2:4078086	S
chrec2:3097873	S
chrec2:988740	S
chrec2:2961447	S
chrec2:2940567	S
chrec2:2394580	S
chrec2:4016848	S
chrec2:2826015	S
chrec2:4335044	S
chrec2:1438971	S
chrec2:2218126	S
chrec2:407227	S
chrec2:3047086	S
chrec2:3738886	S
chrec2:897967	S
chrec2:2032106	S
chrec2:176577	S
chrec2:1754724	S
chrec2:4076379	S
chrec2:1478131	S
chrec2:1186097	S
chrec2:1027551	S
chrec2:4223383	S
chrec2:4088696	S
chrec2:2984504	S
chrec2:2462378	S
chrec2:3218148	S
chrec2:490562	S
chrec2:987666	S
chrec2:3944131	S
chrec2:901559	S
chrec2:836701	S
chrec2:3813302	S
chrec2:1012962	S
chrec2:2576595	S
chrec2:4533341	S
chrec2:4446046	S
chrec2:3737679	S
chrec2:1290168	S
chrec2:4373077	S
chrec2:1084953	S
chrec2:4250167	S
chrec2:2439891	S
chrec2:749615	S
chrec2:4544631	S
chrec2:2035172	S
chrec2:3656238	S
chrec2:1334321	S
chrec2:2178912	S
chrec2:196946	S
chrec2:4344648	S
chrec2:2237045	S
chrec2:2885547	S
chrec2:1561480	S
chrec2:3188091	S
chrec2:3857831	S
chrec2:988336	S
chrec2:1815535	S
chrec2:1532257	S
chrec2:2571363	S
chrec2:4173355	S
chrec2:3035934	S
chrec2:590405	S
chrec2:3072456	S
chrec2:1098337	S
chrec2:764595	S
chrec2:2770468	S
chrec2:1698192	S
chrec2:2139227	S
chrec2:2882407	S
chrec2:1006990	S
chrec2:1337757	S
chrec2:1679982	S
chrec2:3868092	S
chrec2:2146514	S
chrec2:3027115	S
chrec2:1991422	S
chrec2:3920218	S
chrec2:475832	S
chrec2:4392986	S
chrec2:1724935	S
chrec2:1422291	S
chrec2:3108085	S
chrec2:4616048	S
chrec2:948687	S
chrec2:2937741	S
chrec2:4101799	S
chrec2:1069007	S
chrec2:3352228	S
chrec2:4595451	S
chrec2:3006499	S
chrec2:4138130	S
chrec2:96034	S
chrec2:1894571	S
chrec2:4460980	S
chrec2:3170284	S
chrec2:1227951	S
chrec2:2281905	S
chrec2:3905735	S
chrec2:3983145	S
chrec2:987805	S
chrec2:4546651	S
chrec2:2550192	S
chrec2:3172224	S
chrec2:3614812	S
chrec2:464737	S
chrec2:3149493	S
chrec2:3436598	S
chrec2:4495086	S
chrec2:1228133	S
chrec2:1077225	S
chrec2:4527440	S
chrec2:1246331	S
chrec2:3805288	S
chrec2:3914875	S
chrec2:3337622	S
chrec2:836741	S
chrec2:3070899	S
chrec2:656013	S
chrec2:3742064	S
chrec2:3415095	S
chrec2:2615840	S
chrec2:1403139	S
chrec2:3493113	S
chrec2:21723	S
chrec2:1507905	S
chrec2:961502	S
chrec2:2948517	S
chrec2:2597101	S
chrec2:2882623	S
chrec2:3102747	S
chrec2:1399954	S
chrec2:1016029	S
chrec2:653925	S
chrec2:712445	S
chrec2:538477	S
chrec2:3523589	S
chrec2:995650	S
chrec2:1823030	S
chrec2:4086897	S
chrec2:3434893	S
chrec2:1274011	S
chrec2:2268017	S
chrec2:1823144	S
chrec2:3416053	S
chrec2:3091564	S
chrec2:2366984	S
chrec2:3126169	S
chrec2:3348190	S
chrec2:3811641	S
chrec2:1509643	S
chrec2:1794574	S
chrec2:3143061	S
chrec2:1407588	S
chrec2:4486780	S
chrec2:193893	S
chrec2:2492269	S
chrec2:2083000	S
chrec2:921430	S
chrec2:3954606	S
chrec2:4320896	S
chrec2:3095516	S
chrec2:4367714	S
chrec2:677435	S
chrec2:3053075	S
chrec2:3062567	S
chrec2:437046	S
chrec2:2918754	S
chrec2:3401646	S
chrec2:1603121	S
chrec2:1639612	S
chrec2:487158	S
chrec2:2934460	S
chrec2:2273623	S
chrec2:4264228	S
chrec2:3878224	S
chrec2:2892688	S
chrec2:1982912	S
chrec2:4545082	S
chrec2:3783813	S
chrec2:3492772	S
chrec2:3044786	S
chrec2:647079	S
chrec2:973835	S
chrec2:841295	S
chrec2:678482	S
chrec2:680220	S
chrec2:2374393	S
chrec2:1661641	S
chrec2:558355	S
chrec2:4341844	S
chrec2:2033334	S
chrec2:4014283	S
chrec2:421720	S
chrec2:4087730	S
chrec2:764539	S
chrec2:3915358	S
chrec2:2681466	S
chrec2:1826585	S
chrec2:4278788	S
chrec2:1602219	S
chrec2:4291040	S
chrec2:3812521	S
chrec2:2030532	S
chrec2:2913924	S
chrec2:4567654	S
chrec2:4345279	S
chrec2:3585352	S
chrec2:1760536	S
chrec2:1136304	S
chrec2:3705515	S
chrec2:1927916	S
chrec2:4096227	S
chrec2:2933789	S
chrec2:1073879	S
chrec2:3111552	S
chrec2:3112021	S
chrec2:2299444	S
chrec2:18937	S
chrec2:4143597	S
chrec2:2246763	S
chrec2:236281	S
chrec2:1875751	S
chrec2:637419	S
chrec2:3739049	S
chrec2:729486	S
chrec2:2376451	S
chrec2:151040	S
chrec2:3384335	S
chrec2:751170	S
chrec2:3625649	S
chrec2:554051	S
chrec2:3009077	S
chrec2:3676975	S
chrec2:1834018	S
chrec2:1340413	S
chrec2:3055482	S
chrec2:2733062	S
chrec2:1863745	S
chrec2:1090622	S
chrec2:1074573	S
chrec2:3858847	S
chrec2:655768	S
chrec2:3477597	S
chrec2:3721391	S
chrec2:4316373	S
chrec2:2875468	S
chrec2:1910380	S
chrec2:3452811	S
chrec2:3783771	S
chrec2:2115724	S
chrec2:1984786	S
chrec2:1972279	S
chrec2:2467292	S
chrec2:1545985	S
chrec2:1117990	S
chrec2:4345784	S
chrec2:2501556	S
chrec2:4447951	S
chrec2:1984685	S
chrec2:2933357	S
chrec2:848604	S
chrec2:736592	S
chrec2:2742645	S
chrec2:586709	S
chrec2:3798797	S
chrec2:3350296	S
chrec2:3765971	S
chrec2:811959	S
chrec2:2717680	S
chrec2:874312	S
chrec2:3095932	S
chrec2:2537686	S
chrec2:4627459	S
chrec2:3676024	S
chrec2:629050	S
chrec2:2132924	S
chrec2:4045545	S
chrec2:3081101	S
chrec2:3666614	S
chrec2:3268128	S
chrec2:476043	S
chrec2:3159936	S
chrec2:601789	S
chrec2:1697998	S
chrec2:2538749	S
chrec2:2060957	S
chrec2:3942701	S
chrec2:2056357	S
chrec2:2196316	S
chrec2:2909599	S
chrec2:936979	S
chrec2:3736532	S
chrec2:1939969	S
chrec2:3491732	S
chrec2:3446866	S
chrec2:4541127	S
chrec2:678104	S
chrec2:3772751	S
chrec2:3379908	S
chrec2:1263296	S
chrec2:1597831	S
chrec2:1978071	S
chrec2:1752858	S
chrec2:2141886	S
chrec2:1249126	S
chrec2:4494814	S
chrec2:3991129	S
chrec2:3107343	S
chrec2:2873517	S
chrec2:659245	S
chrec2:2672261	S
chrec2:19695	S
chrec2:1167496	S
chrec2:694162	S
chrec2:1856426	S
chrec2:2846062	S
chrec2:2939058	S
chrec2:4477102	S
chrec2:2001727	S
chrec2:2505893	S
chrec2:3266715	S
chrec2:89487	S
chrec2:1620726	S
chrec2:4371573	S
chrec2:1735981	S
chrec2:3049749	S
chrec2:3137328	S
chrec2:1816063	S
chrec2:1467005	S
chrec2:4119624	S
chrec2:882668	S
chrec2:1433319	S
chrec2:115764	S
chrec2:3902444	S
chrec2:2502005	S
chrec2:3844928	S
chrec2:1823228	S
chrec2:4302134	S
chrec2:1356789	S
chrec2:3356185	S
chrec2:1748592	S
chrec2:1491249	S
chrec2:3149922	S
chrec2:41384	S
chrec2:2961234	S
chrec2:898296	S
chrec2:1809426	S
chrec2:2548425	S
chrec2:3287178	S
chrec2:745273	S
chrec2:3649426	S
chrec2:4247904	S
chrec2:700328	S
chrec2:3172401	S
chrec2:1109745	S
chrec2:3215948	S
chrec2:554581	S
chrec2:2021640	S
chrec2:3111439	S
chrec2:4370784	S
chrec2:4065978	S
chrec2:2614135	S
chrec2:3046540	S
chrec2:4432633	S
chrec2:2084649	S
chrec2:2607785	S
chrec2:1976130	S
chrec2:3525736	S
chrec2:2813504	S
chrec2:1966549	S
chrec2:2669822	S
chrec2:3582859	S
chrec2:3787321	S
chrec2:3389723	S
chrec2:1910886	S
chrec2:3734630	S
chrec2:896092	S
chrec2:4049401	S
chrec2:1172227	S
chrec2:4105398	S
chrec2:4004249	S
chrec2:643192	S
chrec2:3897820	S
chrec2:2905344	S
chrec2:2340618	S
chrec2:1092298	S
chrec2:2476121	S
chrec2:243426	S
chrec2:3591435	S
chrec2:4360750	S
chrec2:3362870	S
chrec2:2702279	S
chrec2:1995379	S
chrec2:453502	S
chrec2:1816218	S
chrec2:1338568	S
chrec2:1970871	S
chrec2:1906223	S
chrec2:4483617	S
chrec2:4450883	S
chrec2:3042075	S
chrec2:529267	S
chrec2:760892	S
chrec2:1983331	S
chrec2:2779894	S
chrec2:2190292	S
chrec2:3663720	S
chrec2:3497541	S
chrec2:4219184	S
chrec2:1232235	S
chrec2:976463	S
chrec2:4103737	S
chrec2:1693676	S
chrec2:3934321	S
chrec2:1000272	S
chrec2:3877867	S
chrec2:2974180	S
chrec2:2875787	S
chrec2:2742464	S
chrec2:2988399	S
chrec2:3534983	S
chrec2:2735583	S
chrec2:4049493	S
chrec2:3478277	S
chrec2:1924966	S
chrec2:3508114	S
chrec2:3976039	S
chrec2:131344	S
chrec2:3965053	S
chrec2:3314926	S
chrec2:384270	S
chrec2:3895759	S
chrec2:432450	S
chrec2:2059058	S
chrec2:642055	S
chrec2:3008920	S
chrec2:3921186	S
chrec2:636515	S
chrec2:3362987	S
chrec2:151737	S
chrec2:2212573	S
chrec2:3316719	S
chrec2:667022	S
chrec2:4002000	S
chrec2:2953892	S
chrec2:872411	S
chrec2:2023536	S
chrec2:2802635	S
chrec2:4137533	S
chrec2:4015709	S
chrec2:1240326	S
chrec2:4272946	S
chrec2:4413815	S
chrec2:2909697	S
chrec2:163875	S
chrec2:78772	S
chrec2:3259938	S
chrec2:948468	S
chrec2:452975	S
chrec2:4546898	S
chrec2:4237189	S
chrec2:539313	S
chrec2:4248557	S
chrec2:1724484	S
chrec2:2010221	S
chrec2:1294887	S
chrec2:4369642	S
chrec2:875314	S
chrec2:2663316	S
chrec2:902863	S
chrec2:132116	S
chrec2:1238071	S
chrec2:1293009	S
chrec2:2533012	S
chrec2:2247416	S
chrec2:1633738	S
chrec2:4204676	S
chrec2:142875	S
chrec2:2937645	S
chrec2:4063621	S
chrec2:1866033	S
chrec2:3475796	S
chrec2:3794755	S
chrec2:2137579	S
chrec2:3739759	S
chrec2:3896698	S
chrec2:1533412	S
chrec2:1048300	S
chrec2:2367063	S
chrec2:4173201	S
chrec2:4352736	S
chrec2:3602678	S
chrec2:2621337	S
chrec2:2821065	S
chrec2:3658606	S
chrec2:2145296	S
chrec2:2349269	S
chrec2:4616620	S
chrec2:2217390	S
chrec2:1632215	S
chrec2:1538643	S
chrec2:4408212	S
chrec2:2132140	S
chrec2:2084542	S
chrec2:3103103	S
chrec2:2183044	S
chrec2:3613566	S
chrec2:1595676	S
chrec2:3156722	S
chrec2:2538852	S
chrec2:678742	S
chrec2:3178411	S
chrec2:2827910	S
chrec2:3974299	S
chrec2:4023207	S
chrec2:644006	S
chrec2:141729	S
chrec2:2305159	S
chrec2:2993260	S
chrec2:4366842	S
chrec2:3145390	S
chrec2:1340291	S
chrec2:1856586	S
chrec2:1501981	S
chrec2:247717	S
chrec2:1787854	S
chrec2:2912885	S
chrec2:1521956	S
chrec2:1289925	S
chrec2:1960777	S
chrec2:1468993	S
chrec2:3923183	S
chrec2:3157841	S
chrec2:1693249	S
chrec2:2986329	S
chrec2:129473	S
chrec2:686348	S
chrec2:3750206	S
chrec2:581541	S
chrec2:4109081	S
chrec2:4398348	S
chrec2:2621155	S
chrec2:1857124	S
chrec2:3762266	S
chrec2:3415824	S
chrec2:1627051	S
chrec2:1158718	S
chrec2:890757	S
chrec2:517421	S
chrec2:2346663	S
chrec2:1642162	S
chrec2:3882363	S
chrec2:738841	S
chrec2:4302956	S
chrec2:1046965	S
chrec2:3665961	S
chrec2:157017	S
chrec2:1713595	S
chrec2:730370	S
chrec2:104525	S
chrec2:3808817	S
chrec2:3804718	S
chrec2:2838015	S
chrec2:1702668	S
chrec2:1227819	S
chrec2:393098	S
chrec2:475584	S
chrec2:2324456	S
chrec2:2506266	S
chrec2:3621125	S
chrec2:1912044	S
chrec2:1234707	S
chrec2:4020858	S
chrec2:1950792	S
chrec2:713184	S
chrec2:1894937	S
chrec2:3015790	S
chrec2:2920162	S
chrec2:964635	S
chrec2:1656892	S
chrec2:883836	S
chrec2:3684172	S
chrec2:2534254	S
chrec2:2709034	S
chrec2:1864134	S
chrec2:1987412	S
chrec2:2146791	S
chrec2:2674445	S
chrec2:3823035	S
chrec2:2552288	S
chrec2:897668	S
chrec2:3227074	S
chrec2:2589725	S
chrec2:3885859	S
chrec2:717784	S
chrec2:3245229	S
chrec2:2055589	S
chrec2:1860299	S
chrec2:840543	S
chrec2:268548	S
chrec2:516517	S
chrec2:3549606	S
chrec2:4556102	S
chrec2:2349108	S
chrec2:3557030	S
chrec2:4063375	S
chrec2:498765	S
chrec2:4119189	S
chrec2:4343074	S
chrec2:536347	S
chrec2:3153866	S
chrec2:2743186	S
chrec2:2316659	S
chrec2:1884751	S
chrec2:2077396	S
chrec2:748419	S
chrec2:2650857	S
chrec2:2034620	S
chrec2:2432877	S
chrec2:1294059	S
chrec2:2977361	S
chrec2:4431610	S
chrec2:3656291	S
chrec2:3415570	S
chrec2:1098099	S
chrec2:377162	S
chrec2:1875033	S
chrec2:1176677	S
chrec2:1248392	S
chrec2:1766546	S
chrec2:3893967	S
chrec2:882723	S
chrec2:4147278	S
chrec2:1029435	S
chrec2:2777142	S
chrec2:848650	S
chrec2:3238955	S
chrec2:1381775	S
chrec2:1437333	S
chrec2:2004616	S
chrec2:4481191	S
chrec2:550986	S
chrec2:1406376	S
chrec2:1107552	S
chrec2:451239	S
chrec2:4424398	S
chrec2:856728	S
chrec2:4062430	S
chrec2:4289115	S
chrec2:3158149	S
chrec2:3897072	S
chrec2:1607796	S
chrec2:217292	S
chrec2:231970	S
chrec2:4564391	S
chrec2:2810	S
chrec2:3265009	S
chrec2:3945471	S
chrec2:4569991	S
chrec2:1369688	S
chrec2:3287880	S
chrec2:3263818	S
chrec2:2964464	S
chrec2:4352181	S
chrec2:3549987	S
chrec2:1342132	S
chrec2:1777576	S
chrec2:950722	S
chrec2:1062219	S
chrec2:1365039	S
chrec2:3178338	S
chrec2:3724878	S
chrec2:3710077	S
chrec2:4206011	S
chrec2:1396847	S
chrec2:439431	S
chrec2:2213546	S
chrec2:1697822	S
chrec2:871984	S
chrec2:3529837	S
chrec2:3758650	S
chrec2:2270999	S
chrec2:3630851	S
chrec2:4078558	S
chrec2:916790	S
chrec2:36399	S
chrec2:633281	S
chrec2:1825173	S
chrec2:4148290	S
chrec2:2344768	S
chrec2:2319200	S
chrec2:822240	S
chrec2:3152478	S
chrec2:3202850	S
chrec2:1521780	S
chrec2:70184	S
chrec2:826679	S
chrec2:2378438	S
chrec2:1739326	S
chrec2:3524659	S
chrec2:1862012	S
chrec2:406074	S
chrec2:2002340	S
chrec2:1063414	S
chrec2:7516	S
chrec2:36077	S
chrec2:737577	S
chrec2:828139	S
chrec2:1826209	S
chrec2:2709329	S
chrec2:4616758	S
chrec2:3560251	S
chrec2:2369087	S
chrec2:2044396	S
chrec2:3488952	S
chrec2:2226987	S
chrec2:2578023	S
chrec2:2448219	S
chrec2:1811828	S
chrec2:634438	S
chrec2:3372324	S
chrec2:1053134	S
chrec2:710957	S
chrec2:3388764	S
chrec2:4157860	S
chrec2:2280349	S
chrec2:4184691	S
chrec2:4002881	S
chrec2:4574289	S
chrec2:3705705	S
chrec2:270308	S
chrec2:3368625	S
chrec2:1274837	S
chrec2:3659260	S
chrec2:4579029	S
chrec2:184778	S
chrec2:1759014	S
chrec2:3135487	S
chrec2:3068014	S
chrec2:4464722	S
chrec2:715800	S
chrec2:1502311	S
chrec2:1453909	S
chrec2:2624895	S
chrec2:4565499	S
chrec2:3536087	S
chrec2:64988	S
chrec2:2936476	S
chrec2:2207728	S
chrec2:2881869	S
chrec2:4219925	S
chrec2:1906822	S
chrec2:2501836	S
chrec2:1924781	S
chrec2:3182868	S
chrec2:2238753	S
chrec2:3169266	S
chrec2:3902766	S
chrec2:4052410	S
chrec2:3413378	S
chrec2:3339938	S
chrec2:4463268	S
chrec2:528884	S
chrec2:2543704	S
chrec2:2441346	S
chrec2:1056398	S
chrec2:1791410	S
chrec2:3587112	S
chrec2:1989296	S
chrec2:1397497	S
chrec2:3304226	S
chrec2:875649	S
chrec2:1251704	S
chrec2:1525089	S
chrec2:1869051	S
chrec2:4352409	S
chrec2:2688641	S
chrec2:3697444	S
chrec2:3689296	S
chrec2:1838097	S
chrec2:3561667	S
chrec2:569490	S
chrec2:2266070	S
chrec2:1377192	S
chrec2:3473360	S
chrec2:169890	S
chrec2:2455536	S
chrec2:1536306	S
chrec2:4015157	S
chrec2:1743330	S
chrec2:77556	S
chrec2:1782224	S
chrec2:3409234	S
chrec2:4064692	S
chrec2:2500894	S
chrec2:1958198	S
chrec2:2605250	S
chrec2:739086	S
chrec2:3406122	S
chrec2:2328466	S
chrec2:2628815	S
chrec2:631152	S
chrec2:1066184	S
chrec2:778556	S
chrec2:272447	S
chrec2:3587001	S
chrec2:1734419	S
chrec2:3789667	S
chrec2:1034162	S
chrec2:2986995	S
chrec2:4351941	S
chrec2:1907819	S
chrec2:3029995	S
chrec2:1043692	S
chrec2:2509139	S
chrec2:2595233	S
chrec2:1146410	S
chrec2:2715336	S
chrec2:69579	S
chrec2:979959	S
chrec2:4380161	S
chrec2:543084	S
chrec2:4272867	S
chrec2:4408741	S
chrec2:394450	S
chrec2:972144	S
chrec2:1880589	S
chrec2:3136801	S
chrec2:3621501	S
chrec2:2154508	S
chrec2:1516347	S
chrec2:6447	S
chrec2:3285692	S
chrec2:1224844	S
chrec2:2267004	S
chrec2:2702319	S
chrec2:3168685	S
chrec2:702082	S
chrec2:3419774	S
chrec2:3526627	S
chrec2:589168	S
chrec2:4344867	S
chrec2:1488007	S
chrec2:746823	S
chrec2:2111468	S
chrec2:892972	S
chrec2:1185169	S
chrec2:3080449	S
chrec2:2536815	S
chrec2:1581795	S
chrec2:3286052	S
chrec2:2132744	S
chrec2:3517289	S
chrec2:3566484	S
chrec2:1545927	S
chrec2:3789621	S
chrec2:3700156	S
chrec2:762895	S
chrec2:3776967	S
chrec2:4008747	S
chrec2:1111012	S
chrec2:579117	S
chrec2:1501786	S
chrec2:2900082	S
chrec2:867665	S
